id,value
822109.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,336.58249971279616
822109.My Bloody Valentine,522.7489656706838
822109.Inspector Morse 31: Death Is Now My Neighbour,483.6762275014266
822109.Never Die Alone,611.2058978544436
822109.Sesame Street: Elmo's World: The Street We Live On,358.78563550482573
822109.Lilo and Stitch,558.2388312437663
822109.Boycott,529.6249828645848
822109.Something's Gotta Give,597.8838103052345
822109.Classic Albums: Meat Loaf: Bat Out of Hell,593.1587249907034
822109.ABC Primetime: Mel Gibson's The Passion of the Christ,535.2336349278819
822109.Aqua Teen Hunger Force: Vol: 1,571.9981509969127
822109.Ashtanga Yoga: Beginner's Practice with Nicki Doane,558.2578014166231
822109.Ferngully 2: The Magical Rescue,368.1011057242672
885013
885013.Isle of Man TT 2004 Review,400.01727384132016
885013.Character,398.0129167015911
885013.Paula Abdul's Get Up & Dance,494.78834393146735
885013.The Rise and Fall of ECW,404.6204637748757
885013.Sick,499.9868203572861
885013.8 Man,249.81294002512442
885013.What the #$*! Do We Know!?,242.22388899140705
885013.Class of Nuke 'Em High 2,350.26986081880284
885013.Fighter,423.25322866534344
885013.Full Frame: Documentary Shorts,362.0225409991617
885013.My Favorite Brunette,416.444791364214
885013.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,469.53693415284715
885013.Nature: Antarctica,488.83357171493344
885013.Neil Diamond: Greatest Hits Live,316.60493479304444
885013.Screamers,435.2322796667071
885013.7 Seconds,357.1159552781096
885013.Immortal Beloved,445.41978143223207
885013.By Dawn's Early Light,413.5910125635222
885013.Seeta Aur Geeta,478.33464377866574
885013.Strange Relations,350.0314853068415
885013.Chump Change,408.92710921350834
885013.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,255.43882371934376
885013.My Bloody Valentine,411.52411672460335
885013.Inspector Morse 31: Death Is Now My Neighbour,385.0000251093958
885013.Never Die Alone,489.45599524003393
885013.Sesame Street: Elmo's World: The Street We Live On,272.27137077814257
885013.Lilo and Stitch,441.67402652678385
885013.Boycott,435.158681542881
885013.Something's Gotta Give,473.7959245717699
885013.Classic Albums: Meat Loaf: Bat Out of Hell,465.3887189411459
885013.ABC Primetime: Mel Gibson's The Passion of the Christ,424.6822631264866
885013.Aqua Teen Hunger Force: Vol: 1,441.87323606237214
885013.Ashtanga Yoga: Beginner's Practice with Nicki Doane,436.67940367363053
885013.Ferngully 2: The Magical Rescue,279.15400007927894
2059652
2059652.Isle of Man TT 2004 Review,354.2070577499672
2059652.Character,400.0000000000027
2059652.Paula Abdul's Get Up & Dance,474.0409249323001
2059652.The Rise and Fall of ECW,367.5833673115605
2059652.Sick,459.57402153092096
2059652.8 Man,233.1690328648925
2059652.What the #$*! Do We Know!?,258.4700307738555
2059652.Class of Nuke 'Em High 2,368.9198439152425
2059652.Fighter,375.1837464092587
2059652.Full Frame: Documentary Shorts,298.1016091735438
2059652.My Favorite Brunette,351.05192223072555
2059652.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,418.81247582946025
2059652.Nature: Antarctica,436.9620490417342
2059652.Neil Diamond: Greatest Hits Live,331.2651514355361
2059652.Screamers,376.87213331486237
2059652.7 Seconds,322.9417066665504
2059652.Immortal Beloved,398.3284569016321
2059652.By Dawn's Early Light,369.384559954072
2059652.Seeta Aur Geeta,426.3584410785034
2059652.Strange Relations,294.330180371884
2059652.Chump Change,363.0894743066146
2059652.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,279.65435217744624
2059652.My Bloody Valentine,390.27126536153565
2059652.Inspector Morse 31: Death Is Now My Neighbour,348.49173596234806
2059652.Never Die Alone,431.6128866234757
2059652.Sesame Street: Elmo's World: The Street We Live On,298.1552334313196
2059652.Lilo and Stitch,410.18402777674527
2059652.Boycott,341.15619246620025
2059652.Something's Gotta Give,437.06636367681335
2059652.Classic Albums: Meat Loaf: Bat Out of Hell,447.49410489989464
2059652.ABC Primetime: Mel Gibson's The Passion of the Christ,389.6785601867574
2059652.Aqua Teen Hunger Force: Vol: 1,452.1112326245883
2059652.Ashtanga Yoga: Beginner's Practice with Nicki Doane,425.1124587597234
2059652.Ferngully 2: The Magical Rescue,306.45202404860504
1666394
1666394.Isle of Man TT 2004 Review,248.43320180337668
1666394.Character,299.99999999999227
1666394.Paula Abdul's Get Up & Dance,347.1667718784993
1666394.The Rise and Fall of ECW,261.61758146364514
1666394.Sick,329.2229935633436
1666394.8 Man,168.43168921239035
1666394.What the #$*! Do We Know!?,199.26938921217283
1666394.Class of Nuke 'Em High 2,282.7783875185236
1666394.Fighter,263.3100509707714
1666394.Full Frame: Documentary Shorts,199.89824939642108
1666394.My Favorite Brunette,238.98285544098212
1666394.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,294.99192888910056
1666394.Nature: Antarctica,308.15618562657176
1666394.Neil Diamond: Greatest Hits Live,253.16064211264245
1666394.Screamers,260.84769067134965
1666394.7 Seconds,229.25308441878957
1666394.Immortal Beloved,280.98108857120997
1666394.By Dawn's Early Light,260.3696554212737
1666394.Seeta Aur Geeta,300.1846520740771
1666394.Strange Relations,200.05227996136713
1666394.Chump Change,255.069112531877
1666394.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,218.00475297868007
1666394.My Bloody Valentine,284.307201119069
1666394.Inspector Morse 31: Death Is Now My Neighbour,247.52464272727428
1666394.Never Die Alone,301.99199182042514
1666394.Sesame Street: Elmo's World: The Street We Live On,232.4511408528545
1666394.Lilo and Stitch,295.49972100118777
1666394.Boycott,221.22107914937484
1666394.Something's Gotta Give,313.7162031802041
1666394.Classic Albums: Meat Loaf: Bat Out of Hell,328.33722580434113
1666394.ABC Primetime: Mel Gibson's The Passion of the Christ,278.88540411977505
1666394.Aqua Teen Hunger Force: Vol: 1,341.9768485120267
1666394.Ashtanga Yoga: Beginner's Practice with Nicki Doane,313.8821027896273
1666394.Ferngully 2: The Magical Rescue,239.1707925084986
1759415
1759415.Isle of Man TT 2004 Review,321.91123442064634
1759415.Character,400.00000000000296
1759415.Paula Abdul's Get Up & Dance,458.35643380533907
1759415.The Rise and Fall of ECW,341.19862617346814
1759415.Sick,430.5872159361793
1759415.8 Man,221.0828503891812
1759415.What the #$*! Do We Know!?,268.62803925374646
1759415.Class of Nuke 'Em High 2,380.3373461518032
1759415.Fighter,341.2833281438785
1759415.Full Frame: Documentary Shorts,253.69938710370502
1759415.My Favorite Brunette,305.471798215979
1759415.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,382.9624121874457
1759415.Nature: Antarctica,400.27201496919497
1759415.Neil Diamond: Greatest Hits Live,340.10094046180967
1759415.Screamers,335.97954240593987
1759415.7 Seconds,298.65115427823935
1759415.Immortal Beloved,365.01406487945036
1759415.By Dawn's Early Light,338.12636610719267
1759415.Seeta Aur Geeta,389.633100481237
1759415.Strange Relations,255.5210996792182
1759415.Chump Change,330.7450786903012
1759415.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,295.15144343446246
1759415.My Bloody Valentine,374.526154569887
1759415.Inspector Morse 31: Death Is Now My Neighbour,322.53039898613565
1759415.Never Die Alone,390.8866987086821
1759415.Sesame Street: Elmo's World: The Street We Live On,314.7225835597735
1759415.Lilo and Stitch,387.421613196318
1759415.Boycott,276.1859651176013
1759415.Something's Gotta Give,410.6560711361146
1759415.Classic Albums: Meat Loaf: Bat Out of Hell,433.83595673427607
1759415.ABC Primetime: Mel Gibson's The Passion of the Christ,364.5997995463933
1759415.Aqua Teen Hunger Force: Vol: 1,457.53714222909167
1759415.Ashtanga Yoga: Beginner's Practice with Nicki Doane,415.8257406289069
1759415.Ferngully 2: The Magical Rescue,323.95148626777876
1025579
1025579.Isle of Man TT 2004 Review,283.81698300726737
1025579.Character,347.2195140610027
1025579.Paula Abdul's Get Up & Dance,400.00402598741357
1025579.The Rise and Fall of ECW,299.75728570177876
1025579.Sick,377.7040251806603
1025579.8 Man,193.55071375690227
1025579.What the #$*! Do We Know!?,231.8038693778623
1025579.Class of Nuke 'Em High 2,328.6020926490659
1025579.Fighter,300.85063822143974
1025579.Full Frame: Documentary Shorts,226.2485290811192
1025579.My Favorite Brunette,271.3493410607363
1025579.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,337.29467031864795
1025579.Nature: Antarctica,352.4342283495803
1025579.Neil Diamond: Greatest Hits Live,294.02525077192627
1025579.Screamers,297.19548447789015
1025579.7 Seconds,262.53983701671416
1025579.Immortal Beloved,321.3705555771129
1025579.By Dawn's Early Light,297.75170899385967
1025579.Seeta Aur Geeta,343.20392241203496
1025579.Strange Relations,227.07091262411473
1025579.Chump Change,291.4917817279756
1025579.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,254.1030003613551
1025579.My Bloody Valentine,327.243479620802
1025579.Inspector Morse 31: Death Is Now My Neighbour,283.4949006603126
1025579.Never Die Alone,344.834995030242
1025579.Sesame Street: Elmo's World: The Street We Live On,270.94647780650905
1025579.Lilo and Stitch,339.3895679666207
1025579.Boycott,248.55891644492593
1025579.Something's Gotta Give,360.05320357569633
1025579.Classic Albums: Meat Loaf: Bat Out of Hell,378.4440944787563
1025579.ABC Primetime: Mel Gibson's The Passion of the Christ,319.893433007822
1025579.Aqua Teen Hunger Force: Vol: 1,396.4283008611563
1025579.Ashtanga Yoga: Beginner's Practice with Nicki Doane,362.21717447425374
1025579.Ferngully 2: The Magical Rescue,278.8311342192177
712664
712664.Isle of Man TT 2004 Review,384.848926669267
712664.Character,414.6491919215469
712664.Paula Abdul's Get Up & Dance,499.9830441432617
712664.The Rise and Fall of ECW,395.4810342504863
712664.Sick,492.26430669220775
712664.8 Man,248.32099230778678
712664.What the #$*! Do We Know!?,262.3783049763754
712664.Class of Nuke 'Em High 2,376.18402282436807
712664.Fighter,407.4717531429602
712664.Full Frame: Documentary Shorts,333.3124048045853
712664.My Favorite Brunette,388.8463720128991
712664.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,453.7649902484214
712664.Nature: Antarctica,473.0388210999273
712664.Neil Diamond: Greatest Hits Live,338.5628150413931
712664.Screamers,413.04754432474056
712664.7 Seconds,348.0586865209624
712664.Immortal Beloved,431.143464130863
712664.By Dawn's Early Light,400.0145644554964
712664.Seeta Aur Geeta,462.06619438796287
712664.Strange Relations,326.3427251170055
712664.Chump Change,394.0832187481822
712664.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,281.41733044413553
712664.My Bloody Valentine,413.1786563656828
712664.Inspector Morse 31: Death Is Now My Neighbour,375.4585567984941
712664.Never Die Alone,469.70202442022196
712664.Sesame Street: Elmo's World: The Street We Live On,300.01020707188786
712664.Lilo and Stitch,437.6600037922728
712664.Boycott,389.19698057875974
712664.Something's Gotta Give,467.522684719308
712664.Classic Albums: Meat Loaf: Bat Out of Hell,471.3553439227558
712664.ABC Primetime: Mel Gibson's The Passion of the Christ,417.6708884463732
712664.Aqua Teen Hunger Force: Vol: 1,465.7002593998719
712664.Ashtanga Yoga: Beginner's Practice with Nicki Doane,445.7623102674777
712664.Ferngully 2: The Magical Rescue,308.1008719816569
1331154
1331154.Isle of Man TT 2004 Review,304.254786303479
1331154.Character,334.0740392504511
1331154.Paula Abdul's Get Up & Dance,400.00416997878307
1331154.The Rise and Fall of ECW,313.8842153658261
1331154.Sick,391.39234572971554
1331154.8 Man,197.89271747550444
1331154.What the #$*! Do We Know!?,213.2199836068605
1331154.Class of Nuke 'Em High 2,305.1374060739094
1331154.Fighter,322.1928602738086
1331154.Full Frame: Documentary Shorts,260.55504225343327
1331154.My Favorite Brunette,305.085682032157
1331154.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,359.1396085260956
1331154.Nature: Antarctica,374.51701899121883
1331154.Neil Diamond: Greatest Hits Live,274.3623649727956
1331154.Screamers,325.4273094141762
1331154.7 Seconds,276.0537691179209
1331154.Immortal Beloved,341.3700769848889
1331154.By Dawn's Early Light,316.6600812032589
1331154.Seeta Aur Geeta,365.6702554885725
1331154.Strange Relations,255.94588996941195
1331154.Chump Change,311.68592128257757
1331154.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,229.51978864662993
1331154.My Bloody Valentine,330.056814957115
1331154.Inspector Morse 31: Death Is Now My Neighbour,297.8286986334105
1331154.Never Die Alone,371.10255449467724
1331154.Sesame Street: Elmo's World: The Street We Live On,244.69220684328695
1331154.Lilo and Stitch,348.51854793368307
1331154.Boycott,301.8800039218763
1331154.Something's Gotta Give,371.92204514085836
1331154.Classic Albums: Meat Loaf: Bat Out of Hell,377.3039666643595
1331154.ABC Primetime: Mel Gibson's The Passion of the Christ,331.99704674184034
1331154.Aqua Teen Hunger Force: Vol: 1,376.1808856136042
1331154.Ashtanga Yoga: Beginner's Practice with Nicki Doane,357.4705959047625
1331154.Ferngully 2: The Magical Rescue,251.37836459133922
1065039
1065039.Isle of Man TT 2004 Review,305.7262907779851
1065039.Character,256.9122916173339
1065039.Paula Abdul's Get Up & Dance,342.4578300154848
1065039.The Rise and Fall of ECW,300.0000000000939
1065039.Sick,365.3864628212801
1065039.8 Man,179.0347459776676
1065039.What the #$*! Do We Know!?,141.4059124109839
1065039.Class of Nuke 'Em High 2,209.29499291055436
1065039.Fighter,323.08581285035734
1065039.Full Frame: Documentary Shorts,299.01457912015746
1065039.My Favorite Brunette,335.8766216910726
1065039.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,355.8300744588005
1065039.Nature: Antarctica,369.52174542728136
1065039.Neil Diamond: Greatest Hits Live,191.3634537904618
1065039.Screamers,341.1064510150546
1065039.7 Seconds,266.2550437917814
1065039.Immortal Beloved,336.53176011700924
1065039.By Dawn's Early Light,312.9611945905555
1065039.Seeta Aur Geeta,362.7967707235215
1065039.Strange Relations,283.04473264536495
1065039.Chump Change,311.54894601948814
1065039.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,142.0800360907136
1065039.My Bloody Valentine,288.80102303234
1065039.Inspector Morse 31: Death Is Now My Neighbour,286.71225690701675
1065039.Never Die Alone,375.8623258804606
1065039.Sesame Street: Elmo's World: The Street We Live On,151.37044834653685
1065039.Lilo and Stitch,318.5876982521556
1065039.Boycott,376.48688119605873
1065039.Something's Gotta Give,344.68947936226493
1065039.Classic Albums: Meat Loaf: Bat Out of Hell,320.4991751542137
1065039.ABC Primetime: Mel Gibson's The Passion of the Christ,311.0280118644248
1065039.Aqua Teen Hunger Force: Vol: 1,277.23986518351575
1065039.Ashtanga Yoga: Beginner's Practice with Nicki Doane,295.5355353562707
1065039.Ferngully 2: The Magical Rescue,154.4415845991949
1544320
1544320.Isle of Man TT 2004 Review,95.90529744416895
1544320.Character,110.72307299307194
1544320.Paula Abdul's Get Up & Dance,130.17793634115037
1544320.The Rise and Fall of ECW,100.00000000121787
1544320.Sick,125.29114458016457
1544320.8 Man,63.741394679521015
1544320.What the #$*! Do We Know!?,72.22019396845076
1544320.Class of Nuke 'Em High 2,102.87708345536899
1544320.Fighter,101.60538539030735
1544320.Full Frame: Documentary Shorts,79.5719525228282
1544320.My Favorite Brunette,94.15088465315445
1544320.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,113.55284766090293
1544320.Nature: Antarctica,118.52108008370048
1544320.Neil Diamond: Greatest Hits Live,92.28274981390052
1544320.Screamers,101.60900600887051
1544320.7 Seconds,87.7817370528384
1544320.Immortal Beloved,108.0508857451784
1544320.By Dawn's Early Light,100.17536475901241
1544320.Seeta Aur Geeta,115.58357832309447
1544320.Strange Relations,78.89894275783224
1544320.Chump Change,98.36079715418407
1544320.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,78.43827779986061
1544320.My Bloody Valentine,106.98583056982058
1544320.Inspector Morse 31: Death Is Now My Neighbour,94.74337096353126
1544320.Never Die Alone,116.77270331973335
1544320.Sesame Street: Elmo's World: The Street We Live On,83.63044602769658
1544320.Lilo and Stitch,112.03243157938894
1544320.Boycott,90.1256719504345
1544320.Something's Gotta Give,119.23173256604488
1544320.Classic Albums: Meat Loaf: Bat Out of Hell,122.96396459040304
1544320.ABC Primetime: Mel Gibson's The Passion of the Christ,106.20273492902675
1544320.Aqua Teen Hunger Force: Vol: 1,125.50772201168665
1544320.Ashtanga Yoga: Beginner's Practice with Nicki Doane,117.05847683417912
1544320.Ferngully 2: The Magical Rescue,85.9888813450294
410199
410199.Isle of Man TT 2004 Review,484.85760870266637
410199.Character,531.3391324977197
410199.Paula Abdul's Get Up & Dance,636.6590756702471
410199.The Rise and Fall of ECW,499.99999999970015
410199.Sick,623.3515541457583
410199.8 Man,315.0988702555165
410199.What the #$*! Do We Know!?,338.82540571091135
410199.Class of Nuke 'Em High 2,484.98164488083955
410199.Fighter,513.4347894971621
410199.Full Frame: Documentary Shorts,415.70832998458076
410199.My Favorite Brunette,486.56804688232944
410199.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,572.2550482984017
410199.Nature: Antarctica,596.7371516943919
410199.Neil Diamond: Greatest Hits Live,436.1100428593845
410199.Screamers,518.7838299230167
410199.7 Seconds,439.7700027545967
410199.Immortal Beloved,543.9186731042937
410199.By Dawn's Early Light,504.5576435491645
410199.Seeta Aur Geeta,582.6675569900333
410199.Strange Relations,408.2138055429395
410199.Chump Change,496.678125728765
410199.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,364.5936635606508
410199.My Bloody Valentine,525.4107603643151
410199.Inspector Morse 31: Death Is Now My Neighbour,474.45157544300196
410199.Never Die Alone,591.4246662681127
410199.Sesame Street: Elmo's World: The Street We Live On,388.69380614190874
410199.Lilo and Stitch,554.9792749949127
410199.Boycott,482.037136450891
410199.Something's Gotta Give,592.3089387501108
410199.Classic Albums: Meat Loaf: Bat Out of Hell,600.4954612267828
410199.ABC Primetime: Mel Gibson's The Passion of the Christ,528.7699192063246
410199.Aqua Teen Hunger Force: Vol: 1,598.1505129440501
410199.Ashtanga Yoga: Beginner's Practice with Nicki Doane,568.8228406704727
410199.Ferngully 2: The Magical Rescue,399.30073881581933
1745265
1745265.Isle of Man TT 2004 Review,404.6001510255607
1745265.Character,386.4453140705955
1745265.Paula Abdul's Get Up & Dance,488.27990339812703
1745265.The Rise and Fall of ECW,406.10288345536406
1745265.Sick,500.0035035028965
1745265.8 Man,248.61838307984874
1745265.What the #$*! Do We Know!?,230.08590840148898
1745265.Class of Nuke 'Em High 2,334.3595797152421
1745265.Fighter,427.96610969234
1745265.Full Frame: Documentary Shorts,373.7856726440836
1745265.My Favorite Brunette,427.21739746699774
1745265.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,473.88314841308227
1745265.Nature: Antarctica,493.04052746973355
1745265.Neil Diamond: Greatest Hits Live,302.968789047472
1745265.Screamers,443.10626334971914
1745265.7 Seconds,358.92797849335005
1745265.Immortal Beloved,449.19431063856973
1745265.By Dawn's Early Light,417.25862208223566
1745265.Seeta Aur Geeta,482.86445367197234
1745265.Strange Relations,359.33601357077595
1745265.Chump Change,413.2754140400111
1745265.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,240.23717610405856
1745265.My Bloody Valentine,407.46604047803095
1745265.Inspector Morse 31: Death Is Now My Neighbour,386.8401816899301
1745265.Never Die Alone,495.67053932369714
1745265.Sesame Street: Elmo's World: The Street We Live On,256.04336735177543
1745265.Lilo and Stitch,440.26155917240624
1745265.Boycott,455.1189669965611
1745265.Something's Gotta Give,473.2806950242603
1745265.Classic Albums: Meat Loaf: Bat Out of Hell,458.7177434086584
1745265.ABC Primetime: Mel Gibson's The Passion of the Christ,424.9261692541193
1745265.Aqua Teen Hunger Force: Vol: 1,426.3077308626052
1745265.Ashtanga Yoga: Beginner's Practice with Nicki Doane,428.64887045051836
1745265.Ferngully 2: The Magical Rescue,262.25815268947247
1997470
1997470.Isle of Man TT 2004 Review,383.42359883641785
1997470.Character,440.11387740676497
1997470.Paula Abdul's Get Up & Dance,518.5179432682834
1997470.The Rise and Fall of ECW,399.2953482299871
1997470.Sick,500.0032647078296
1997470.8 Man,254.19277304318047
1997470.What the #$*! Do We Know!?,286.3737324789833
1997470.Class of Nuke 'Em High 2,408.14585801707875
1997470.Fighter,406.19066860765355
1997470.Full Frame: Documentary Shorts,319.328140971185
1997470.My Favorite Brunette,377.35860210353616
1997470.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,453.8140690661807
1997470.Nature: Antarctica,473.6197820589192
1997470.Neil Diamond: Greatest Hits Live,366.21095704173473
1997470.Screamers,406.6833164906381
1997470.7 Seconds,350.585653766591
1997470.Immortal Beloved,431.7708472339177
1997470.By Dawn's Early Light,400.32574511698533
1997470.Seeta Aur Geeta,461.94590174665666
1997470.Strange Relations,316.27042579772854
1997470.Chump Change,393.1873032106508
1997470.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,310.7248482642186
1997470.My Bloody Valentine,426.3356344878689
1997470.Inspector Morse 31: Death Is Now My Neighbour,378.3717782549442
1997470.Never Die Alone,466.9462157654647
1997470.Sesame Street: Elmo's World: The Street We Live On,331.29002777004763
1997470.Lilo and Stitch,446.8753775238814
1997470.Boycott,362.6850173491548
1997470.Something's Gotta Give,475.74143727583447
1997470.Classic Albums: Meat Loaf: Bat Out of Hell,489.70447965710855
1997470.ABC Primetime: Mel Gibson's The Passion of the Christ,423.86131293805283
1997470.Aqua Teen Hunger Force: Vol: 1,498.51035113616797
1997470.Ashtanga Yoga: Beginner's Practice with Nicki Doane,465.9317166001129
1997470.Ferngully 2: The Magical Rescue,340.6008326050673
2031561
2031561.Isle of Man TT 2004 Review,169.81499793642473
2031561.Character,144.91505289378338
2031561.Paula Abdul's Get Up & Dance,191.88889279753255
2031561.The Rise and Fall of ECW,167.067153882633
2031561.Sick,203.73707962852743
2031561.8 Man,100.00126970722818
2031561.What the #$*! Do We Know!?,80.59059083456506
2031561.Class of Nuke 'Em High 2,118.98713150886446
2031561.Fighter,179.47600187809854
2031561.Full Frame: Documentary Shorts,165.04167235494597
2031561.My Favorite Brunette,185.73815622124278
2031561.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,197.78684331435795
2031561.Nature: Antarctica,205.44131188239155
2031561.Neil Diamond: Greatest Hits Live,108.66200650079767
2031561.Screamers,189.07046659056198
2031561.7 Seconds,148.20364638450152
2031561.Immortal Beloved,187.10818145384894
2031561.By Dawn's Early Light,173.98058575568248
2031561.Seeta Aur Geeta,201.6451138436577
2031561.Strange Relations,156.48987055339444
2031561.Chump Change,173.09538799137576
2031561.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,81.40633554613984
2031561.My Bloody Valentine,161.6180587313949
2031561.Inspector Morse 31: Death Is Now My Neighbour,159.6065483433812
2031561.Never Die Alone,208.68858802283202
2031561.Sesame Street: Elmo's World: The Street We Live On,86.73402380179847
2031561.Lilo and Stitch,177.84727505858874
2031561.Boycott,207.06335181766366
2031561.Something's Gotta Give,192.27280977972597
2031561.Classic Albums: Meat Loaf: Bat Out of Hell,179.66808315140156
2031561.ABC Primetime: Mel Gibson's The Passion of the Christ,173.39418727421136
2031561.Aqua Teen Hunger Force: Vol: 1,156.82368937848446
2031561.Ashtanga Yoga: Beginner's Practice with Nicki Doane,165.943551647266
2031561.Ferngully 2: The Magical Rescue,88.54237218211465
1176140
1176140.Isle of Man TT 2004 Review,135.1099627428116
1176140.Character,196.56180556520178
1176140.Paula Abdul's Get Up & Dance,214.03024648835975
1176140.The Rise and Fall of ECW,148.81194727890272
1176140.Sick,190.87846243046448
1176140.8 Man,100.00429634840127
1176140.What the #$*! Do We Know!?,139.26396768469985
1176140.Class of Nuke 'Em High 2,195.05846252651946
1176140.Fighter,143.4828497459238
1176140.Full Frame: Documentary Shorts,92.93909219718589
1176140.My Favorite Brunette,117.5385572275238
1176140.Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,162.57091863192966
1176140.Nature: Antarctica,170.47669073754503
1176140.Neil Diamond: Greatest Hits Live,173.44121284494693
1176140.Screamers,135.87992255910305
1176140.7 Seconds,129.40043971547857
1176140.Immortal Beloved,155.5630166210909
1176140.By Dawn's Early Light,143.81964410371896
1176140.Seeta Aur Geeta,165.2234500098327
1176140.Strange Relations,97.83116189721234
1176140.Chump Change,139.41624382216924
1176140.Clifford: Clifford Saves the Day! / Clifford's Fluffiest Friend Cleo,156.1130092706602
1176140.My Bloody Valentine,172.79234991522154
1176140.Inspector Morse 31: Death Is Now My Neighbour,139.94086177723685
1176140.Never Die Alone,162.98045898142308
1176140.Sesame Street: Elmo's World: The Street We Live On,166.49516536484364
1176140.Lilo and Stitch,174.11465478365932
1176140.Boycott,89.2911534295982
1176140.Something's Gotta Give,182.92539016631218
1176140.Classic Albums: Meat Loaf: Bat Out of Hell,203.42880279462392
1176140.ABC Primetime: Mel Gibson's The Passion of the Christ,161.24464622519065
1176140.Aqua Teen Hunger Force: Vol: 1,228.7131846754867
1176140.Ashtanga Yoga: Beginner's Practice with Nicki Doane,197.70233543691978
1176140.Ferngully 2: The Magical Rescue,171.69637929540673
2336133
